packet_rate,avg_latency,byte_rate,flow_count,tcp_ratio,udp_ratio,icmp_ratio,congested
106.0478,34.9431,9699.995,2,0.6102,0.2979,0.0919,0
291.8231,44.3284,12190.7816,19,0.8452,0.0794,0.0754,0
268.8848,19.4765,34168.6993,12,0.6639,0.3185,0.0176,0
33.6183,38.4026,34013.6437,5,0.6966,0.0823,0.2212,0
299.6785,15.4433,37859.9782,1,0.7668,0.2097,0.0235,0
124.2809,24.7989,27709.265,15,0.5701,0.2065,0.2233,0
12.1212,21.9815,29173.5796,6,0.8777,0.1223,0.0,0
196.4695,22.8712,6276.185,12,0.7437,0.1144,0.1419,0
871.2165,176.5073,382428.2198,62,0.8119,0.0818,0.1063,1
190.48,36.4665,21015.8244,8,0.52,0.2704,0.2097,0
983.4472,413.5175,441937.92,18,0.9158,0.0842,0.0,1
1875.8918,136.3477,354490.5456,59,0.6069,0.272,0.1212,1
293.9031,46.2043,16006.5049,4,0.7739,0.1996,0.0265,0
197.9094,15.2081,36311.0498,16,0.7037,0.1144,0.1819,0
47.9672,20.4067,12381.3998,1,0.5381,0.2182,0.2437,0
238.1592,30.6196,16216.9443,5,0.8541,0.1459,0.0,0
540.703,424.4832,367713.3254,45,0.9775,0.0032,0.0193,1
220.3673,33.5292,4952.3913,1,0.5198,0.2787,0.2016,0
1936.9964,298.975,251570.5876,20,0.6558,0.2366,0.1076,1
1117.8034,363.1998,121670.8,41,0.9197,0.0803,0.0,1
119.8896,2.3873,25956.2972,3,0.5987,0.1104,0.2909,0
1501.6111,342.6244,352742.2332,90,0.7473,0.0437,0.209,1
1831.2602,307.1669,241496.1634,85,0.6314,0.11,0.2587,1
242.2068,15.7322,46799.5275,13,0.6404,0.3247,0.0349,0
108.5083,27.639,27088.8161,4,0.8613,0.1387,0.0,0
94.5895,14.0175,14538.845,3,0.8339,0.0834,0.0828,0
169.5109,16.0891,3542.3385,12,0.6458,0.1361,0.2181,0
70.6267,47.9665,41552.5403,13,0.7735,0.2265,0.0,0
1762.7332,268.5098,246537.3006,62,0.7249,0.1512,0.1239,1
278.2041,1.56,36084.2614,12,0.5071,0.1885,0.3044,0
198.45,22.504,35511.3537,15,0.7909,0.2091,0.0,0
153.7397,18.763,20066.5922,8,0.6384,0.2568,0.1048,0
190.2229,16.635,6851.541,8,0.8685,0.1315,0.0,0
147.025,14.2885,16431.5993,7,0.5751,0.1577,0.2673,0
133.4078,24.7584,45880.2507,19,0.7901,0.2099,0.0,0
1343.6706,351.3475,166518.5972,50,0.6524,0.1972,0.1503,1
1323.3482,203.4855,152408.6367,78,0.9812,0.0188,0.0,1
111.5125,30.6192,8578.1736,7,0.5068,0.1685,0.3247,0
121.6246,14.5114,20294.2182,19,0.8667,0.1333,0.0,0
225.6034,42.4636,18776.6265,7,0.5438,0.2921,0.1641,0
1907.9847,254.4894,248935.3343,28,0.7914,0.0184,0.1902,1
183.8196,36.2071,4809.2748,18,0.8959,0.0884,0.0157,0
279.6328,45.8374,9201.2195,19,0.7251,0.1912,0.0837,0
181.3244,47.5927,650.8143,16,0.5292,0.1874,0.2834,0
121.2301,32.608,2866.1939,16,0.5339,0.201,0.2651,0
229.7082,28.7327,17622.6842,13,0.5893,0.1354,0.2753,0
492.4275,98.3308,411998.0476,33,0.9778,0.0222,0.0,1
216.7328,24.2628,18720.4487,4,0.8598,0.1108,0.0295,0
586.1965,333.1658,472781.1308,16,0.8143,0.1857,0.0,1
1365.0221,447.4603,287124.7349,19,0.8139,0.1861,0.0,1
21.2379,42.9005,1156.6381,7,0.5237,0.2272,0.249,0
652.7339,354.3638,94679.1739,55,0.8239,0.0029,0.1732,1
86.6156,20.0313,25833.0203,14,0.7644,0.0891,0.1465,0
1222.859,287.7857,340129.8113,32,0.8243,0.0716,0.104,1
920.6132,251.0813,259153.6914,45,0.8186,0.1814,0.0,1
108.6749,7.5414,26817.4082,16,0.704,0.296,0.0,0
44.7649,7.7666,1036.7326,1,0.503,0.3215,0.1754,0
1462.8934,91.1992,158778.3726,29,0.9273,0.0727,0.0,1
231.5378,14.2294,27665.152,7,0.6026,0.2803,0.1171,0
1750.1663,166.9823,95565.7717,82,0.9971,0.0029,0.0,1
271.8173,19.5089,46724.5692,8,0.8516,0.1484,0.0,0
35.3128,20.9103,26684.4004,9,0.7091,0.2909,0.0,0
497.2279,144.5278,101346.1201,85,0.993,0.007,0.0,1
295.191,34.4807,7649.6148,14,0.8951,0.1049,0.0,0
1856.559,122.0299,242194.5334,16,0.689,0.2469,0.0641,1
256.0985,17.8809,4963.3901,15,0.5558,0.1113,0.3328,0
64.2969,48.6952,7578.7532,5,0.5405,0.2565,0.203,0
151.8869,39.3196,40772.6057,18,0.6941,0.1864,0.1195,0
921.9282,220.7849,217384.5468,37,0.6872,0.0193,0.2935,1
1468.2818,146.4149,149800.2445,78,0.7083,0.2614,0.0303,1
1349.6092,284.8286,378266.86,24,0.7647,0.2353,0.0,1
148.5181,11.5166,14488.3706,11,0.6352,0.2097,0.155,0
1655.2982,340.0884,100555.3811,88,0.7466,0.0345,0.2189,1
615.7068,334.8955,243022.4256,60,0.6099,0.0603,0.3298,1
1223.1634,238.4061,269933.2967,89,0.6321,0.2104,0.1576,1
1640.0668,161.2631,449069.3442,79,0.7177,0.0745,0.2078,1
123.471,4.8192,45422.8466,8,0.847,0.1466,0.0063,0
131.8242,32.4666,31401.149,6,0.5593,0.3037,0.137,0
76.0817,15.9556,14355.804,12,0.6962,0.3038,0.0,0
24.1694,30.7895,12511.9459,18,0.6421,0.1807,0.1772,0
201.2326,37.1141,23948.1266,18,0.635,0.365,0.0,0
666.3375,126.1103,112375.5009,94,0.613,0.2936,0.0934,1
51.912,35.0481,13807.9362,18,0.668,0.1614,0.1706,0
91.2842,23.2925,14435.7886,11,0.6977,0.3023,0.0,0
1833.4131,340.4886,491552.1724,94,0.8789,0.0288,0.0923,1
24.2441,11.3946,2750.2528,11,0.5139,0.1141,0.372,0
238.5328,44.1019,8597.4293,11,0.753,0.1759,0.0711,0
224.5347,36.9007,26249.8688,15,0.6402,0.1565,0.2033,0
154.1375,6.3515,28595.7921,13,0.7053,0.2947,0.0,0
1096.6262,177.4236,278922.1973,55,0.6799,0.0248,0.2953,1
1774.614,210.2602,394034.1143,18,0.8523,0.1477,0.0,1
1642.8212,141.7062,473327.6542,57,0.7673,0.1452,0.0875,1
98.8153,17.8838,43838.9375,11,0.6803,0.0619,0.2578,0
138.1513,21.776,25619.8504,8,0.835,0.165,0.0,0
916.1003,420.5414,370474.0702,24,0.6514,0.1066,0.242,1
116.9003,17.6058,39596.6693,12,0.6132,0.3289,0.0578,0
191.8665,40.0176,11943.2012,6,0.7864,0.2068,0.0067,0
1454.928,278.1037,369704.5066,79,0.9405,0.0595,0.0,1
68.7315,9.7699,32214.9958,15,0.6842,0.1172,0.1986,0
54.5381,34.3024,15369.2064,4,0.7705,0.2295,0.0,0
65.9722,39.8011,31246.5689,17,0.5659,0.2287,0.2054,0
714.7827,163.9356,224386.1211,83,0.6899,0.259,0.0511,1
1882.6361,268.6724,498416.6537,33,0.8816,0.1184,0.0,1
208.9872,5.0595,45886.8537,5,0.8469,0.1256,0.0275,0
188.8075,40.1464,45391.3655,12,0.6469,0.3531,0.0,0
1163.8842,312.3872,393299.996,67,0.7459,0.2403,0.0138,1
1319.2555,80.2725,158968.3306,17,0.8182,0.1818,0.0,1
1040.718,436.4577,366225.7945,97,0.8472,0.1351,0.0178,1
671.2007,89.7408,127389.1732,20,0.6337,0.119,0.2473,1
944.1803,426.4227,394297.5164,42,0.8927,0.1073,0.0,1
144.9778,42.509,48946.3124,8,0.8012,0.1139,0.0849,0
503.4837,409.091,232654.4492,17,0.8842,0.1158,0.0,1
61.1431,29.0792,30173.5837,5,0.577,0.1098,0.3132,0
41.3868,34.3473,26159.6836,12,0.5745,0.0785,0.3471,0
299.6217,4.0173,26031.2011,10,0.5019,0.0853,0.4129,0
133.1213,32.4503,49365.1702,3,0.6552,0.2909,0.0539,0
219.7951,9.8113,44474.0462,3,0.8075,0.0935,0.099,0
165.0201,18.8029,31954.6545,13,0.6832,0.1568,0.16,0
1493.6236,220.2509,426004.3732,61,0.9002,0.0998,0.0,1
178.5077,10.6476,17337.1364,8,0.6853,0.0863,0.2284,0
197.4317,13.4722,32568.2539,16,0.7822,0.2178,0.0,0
108.6999,41.5416,42449.9849,2,0.7363,0.2637,0.0,0
1100.9236,240.3715,304767.9534,68,0.7936,0.2064,0.0,1
219.0018,2.4561,12638.09,17,0.5337,0.1798,0.2865,0
173.1839,16.2451,21013.6933,13,0.7024,0.175,0.1226,0
23.3588,27.1483,43362.2466,7,0.6233,0.1438,0.233,0
1205.5942,328.9996,260379.6325,34,0.6182,0.2415,0.1403,1
208.9679,37.4727,15561.4539,8,0.779,0.221,0.0,0
1648.5134,125.9086,314297.5904,68,0.7551,0.1459,0.099,1
1686.6034,228.4344,106637.2552,50,0.835,0.165,0.0,1
52.727,17.0005,43643.9083,16,0.8389,0.1611,0.0,0
210.4283,36.4512,26266.6544,4,0.633,0.2532,0.1137,0
85.7399,32.6458,7262.4883,11,0.5256,0.079,0.3954,0
60.2595,17.6587,32291.9985,19,0.7532,0.2468,0.0,0
111.651,20.3547,32729.7527,8,0.679,0.202,0.119,0
245.6273,34.0034,39437.0541,1,0.6214,0.0636,0.3151,0
115.996,49.9495,41416.4942,15,0.8661,0.1339,0.0,0
237.639,26.0999,16899.8712,9,0.6993,0.3007,0.0,0
269.0995,18.7183,10642.8577,12,0.7461,0.1985,0.0554,0
72.7181,37.7562,36800.3381,11,0.7852,0.2148,0.0,0
437.8054,489.5382,333291.0616,18,0.6602,0.0531,0.2867,1
57.6335,24.8638,36240.9305,19,0.5019,0.1602,0.3378,0
154.8769,33.1747,32645.6619,9,0.8645,0.1355,0.0,0
132.3607,49.907,6347.443,8,0.8846,0.1154,0.0,0
14.5184,42.7861,32041.7588,14,0.6889,0.1605,0.1506,0
289.7171,6.6394,26710.3963,10,0.5005,0.1493,0.3502,0
172.2032,44.9163,15415.5631,7,0.5108,0.1564,0.3328,0
1826.0088,252.6692,82965.913,87,0.7032,0.2295,0.0672,1
276.3481,14.7252,3920.7812,8,0.5888,0.3454,0.0659,0
35.1721,18.7514,31312.8931,13,0.8456,0.1544,0.0,0
14.8795,48.9425,20160.633,6,0.8258,0.081,0.0933,0
259.9262,37.8156,29213.4131,13,0.8288,0.148,0.0233,0
1978.7996,446.1934,427161.9919,65,0.8532,0.1468,0.0,1
1945.8609,230.5846,136657.0076,69,0.8701,0.1254,0.0045,1
126.4926,23.1122,7180.0396,18,0.6617,0.3383,0.0,0
1576.6267,133.5715,481527.978,19,0.7964,0.0203,0.1834,1
69.0965,29.2561,36427.728,9,0.632,0.337,0.031,0
263.8201,46.3458,6381.3158,3,0.8133,0.1664,0.0203,0
1572.993,485.576,228353.9088,65,0.8414,0.1586,0.0,1
1341.3824,331.7286,352708.3561,17,0.9752,0.0248,0.0,1
134.5328,22.0591,38523.5294,5,0.663,0.1722,0.1649,0
1006.0736,436.1999,234296.4933,59,0.971,0.029,0.0,1
803.8316,344.555,401410.818,87,0.8507,0.1493,0.0,1
1213.6201,251.7832,387604.677,24,0.777,0.223,0.0,1
1710.1541,380.3167,192334.2426,55,0.7768,0.0955,0.1277,1
287.5417,9.0947,11414.3622,16,0.6592,0.2156,0.1252,0
93.5778,40.4595,42547.3534,14,0.6088,0.0581,0.3331,0
116.1955,32.4256,32056.8064,14,0.6498,0.0799,0.2703,0
217.8468,48.8812,47664.0525,19,0.8557,0.0918,0.0526,0
105.4662,45.7329,25067.2177,17,0.7051,0.1473,0.1476,0
291.6292,10.7811,34318.3237,19,0.8799,0.1201,0.0,0
78.9723,9.8169,15086.4774,11,0.5163,0.1162,0.3675,0
98.0389,33.1186,49686.0558,13,0.5649,0.2716,0.1635,0
151.0439,15.7101,12908.864,8,0.831,0.132,0.037,0
86.7664,24.5645,22324.6197,4,0.8129,0.0567,0.1304,0
223.8942,8.6269,26547.2942,8,0.8134,0.1753,0.0114,0
21.7158,32.2838,7420.3878,18,0.8707,0.1293,0.0,0
470.5881,325.4141,160493.4203,23,0.6322,0.0115,0.3563,1
288.0495,41.11,35957.1652,6,0.5998,0.2993,0.1009,0
1796.4905,228.0859,441527.4591,56,0.8042,0.1958,0.0,1
92.9537,43.5565,18086.7861,15,0.815,0.1334,0.0517,0
247.7452,11.5698,49363.6142,17,0.6225,0.1744,0.2031,0
297.6146,37.5117,20924.7281,7,0.7933,0.2023,0.0043,0
1671.8334,190.3291,455847.0639,92,0.639,0.0832,0.2779,1
182.1195,30.9309,21949.9783,12,0.7944,0.2056,0.0,0
27.7275,28.4856,45594.8419,11,0.8477,0.0814,0.0709,0
297.9987,7.5374,40666.2105,7,0.8822,0.1178,0.0,0
34.2456,21.3257,43874.96,7,0.8789,0.1211,0.0,0
101.1049,4.7839,14766.804,10,0.5046,0.1674,0.328,0
1705.3291,484.6304,141860.9295,72,0.9784,0.0216,0.0,1
1122.1578,219.8498,209842.7118,26,0.6065,0.1312,0.2623,1
134.4318,8.7058,22182.923,11,0.8246,0.0801,0.0953,0
1268.5432,97.8516,323046.4708,71,0.8285,0.032,0.1395,1
112.0947,46.8923,35779.9085,15,0.6081,0.2674,0.1245,0
1118.099,159.6208,245994.7545,97,0.7468,0.1209,0.1323,1
146.6179,33.1205,44455.3036,18,0.8962,0.1038,0.0,0
55.9737,18.5528,45614.0053,5,0.8759,0.1241,0.0,0
192.9982,24.8299,43465.8375,4,0.6172,0.2356,0.1472,0
206.592,11.6083,36413.7879,12,0.5028,0.0679,0.4293,0
271.0265,45.1218,45131.7948,14,0.7154,0.2846,0.0,0
1730.4774,207.7054,263916.7353,46,0.9149,0.0851,0.0,1
1357.0941,473.2952,220395.6206,47,0.8857,0.1143,0.0,1
156.5958,33.8939,46880.9799,15,0.8057,0.1943,0.0,0
1250.4289,386.0979,272550.4977,33,0.881,0.119,0.0,1
299.8603,38.7446,14099.2829,4,0.5436,0.1785,0.2779,0
80.534,28.5465,33255.7189,6,0.5284,0.0643,0.4073,0
759.6897,429.9294,277317.8124,39,0.7437,0.0533,0.2031,1
282.4154,16.3979,19611.4361,8,0.5745,0.3264,0.0991,0
231.621,43.7908,27435.6234,13,0.848,0.152,0.0,0
162.5009,48.1115,34206.6656,17,0.8553,0.1447,0.0,0
1435.7978,477.0408,109806.9664,63,0.6485,0.1302,0.2213,1
271.0539,16.3187,35368.7174,7,0.7094,0.2307,0.0599,0
199.8253,20.4363,42191.8836,9,0.8004,0.107,0.0926,0
209.5564,8.7795,2037.2096,16,0.8308,0.1692,0.0,0
265.6027,24.1052,46102.4612,19,0.7838,0.1827,0.0336,0
109.1588,10.5589,31455.5386,6,0.7754,0.1698,0.0548,0
290.693,13.7279,35817.3408,9,0.85,0.0793,0.0707,0
67.3649,27.5918,46044.3403,10,0.5807,0.3832,0.0361,0
1395.2219,177.7891,336858.7389,49,0.8298,0.1602,0.01,1
243.6741,27.9541,19752.9045,11,0.6943,0.3057,0.0,0
84.6183,31.2778,24573.1311,1,0.5947,0.0605,0.3448,0
1793.5703,461.3783,266470.1004,80,0.8902,0.0233,0.0865,1
148.3882,9.803,2192.3067,12,0.6564,0.2064,0.1372,0
284.3471,42.8081,6369.7555,7,0.7426,0.2574,0.0,0
10.3576,34.1161,17742.8193,5,0.8847,0.1153,0.0,0
202.2306,10.6104,2756.6413,9,0.8096,0.1904,0.0,0
157.1763,45.1828,6537.3864,9,0.5849,0.1498,0.2653,0
222.3261,25.1805,18231.9729,17,0.6647,0.0819,0.2534,0
161.0486,37.3354,13916.0797,7,0.7253,0.1484,0.1263,0
129.357,26.6764,46495.6373,14,0.8998,0.0603,0.04,0
1268.3014,123.4129,424282.8647,49,0.9015,0.0985,0.0,1
436.7175,118.2217,95299.3739,26,0.9707,0.0293,0.0,1
86.4003,7.8063,25564.5446,14,0.6659,0.1166,0.2175,0
248.9346,21.6331,43422.9826,17,0.5021,0.144,0.3539,0
133.4219,46.8843,48077.9556,16,0.6879,0.1279,0.1842,0
693.1871,179.6602,228374.1715,99,0.8981,0.009,0.0929,1
1013.044,231.7158,342497.6283,60,0.9767,0.0233,0.0,1
1244.5906,455.5229,406937.7717,97,0.9031,0.0969,0.0,1
226.1046,9.5351,15833.8588,1,0.8464,0.1536,0.0,0
158.2684,17.8408,6086.0498,15,0.8114,0.1886,0.0,0
1674.8612,484.0196,241512.0758,50,0.656,0.2945,0.0495,1
176.0048,41.6235,18679.7397,7,0.8353,0.1647,0.0,0
288.74,2.7131,31109.0448,2,0.6603,0.186,0.1537,0
294.2079,44.2231,24927.164,5,0.8437,0.0813,0.0749,0
1665.5091,224.6696,412623.9325,72,0.7426,0.1541,0.1033,1
231.0468,17.7323,11463.9238,12,0.6563,0.3128,0.0309,0
41.6518,1.7087,36869.433,2,0.6026,0.326,0.0714,0
243.2619,12.872,30790.7066,13,0.8267,0.1607,0.0126,0
1878.7176,114.0587,369089.972,71,0.6833,0.0222,0.2945,1
140.0934,35.6287,32424.2462,4,0.5583,0.3639,0.0778,0
51.2339,14.4433,6760.1541,1,0.511,0.2022,0.2867,0
513.0076,464.0289,85552.6707,90,0.9667,0.0333,0.0,1
171.6168,30.7445,41345.4441,4,0.627,0.2858,0.0872,0
700.6479,82.6675,291490.6578,34,0.9447,0.0553,0.0,1
56.6748,2.0936,20852.6681,16,0.8176,0.1434,0.039,0
25.0662,8.2573,12007.2957,9,0.8616,0.1384,0.0,0
21.6736,26.8587,22584.7722,15,0.5371,0.3944,0.0685,0
253.677,12.0828,26876.4275,6,0.565,0.1004,0.3346,0
1196.0563,332.9559,287845.742,79,0.9338,0.0657,0.0004,1
106.3273,8.1768,20837.2695,5,0.6995,0.1919,0.1086,0
1379.1989,219.7143,481439.7132,31,0.8961,0.0176,0.0863,1
1517.2083,202.6146,317608.0578,41,0.694,0.2743,0.0317,1
1474.3292,121.3607,231353.2102,32,0.8066,0.1728,0.0206,1
253.3604,11.1285,9640.7252,5,0.6008,0.2934,0.1058,0
1069.6694,348.5782,411392.5794,28,0.6042,0.2047,0.1911,1
52.2587,36.455,18153.1426,13,0.6359,0.3641,0.0,0
1653.8984,465.3318,411127.1921,50,0.9232,0.0768,0.0,1
72.634,26.6079,23943.0193,7,0.8949,0.1051,0.0,0
215.9442,23.632,42532.5543,15,0.5725,0.113,0.3145,0
170.3738,26.8424,32402.8538,5,0.6984,0.2713,0.0303,0
181.2558,23.9821,2929.3305,1,0.8089,0.1911,0.0,0
170.7465,11.9618,46179.772,7,0.8494,0.1506,0.0,0
266.0147,15.1975,48587.5598,14,0.6662,0.1855,0.1483,0
101.7734,33.0468,49858.7214,14,0.5029,0.2665,0.2306,0
288.9842,34.2849,47378.109,13,0.8485,0.1214,0.0301,0
903.3019,388.0291,291585.6802,43,0.7582,0.0272,0.2146,1
241.5217,3.8052,18908.376,13,0.7282,0.2603,0.0115,0
401.6149,251.5342,377207.2022,58,0.7825,0.2059,0.0116,1
1452.7405,168.8948,376658.1487,45,0.9189,0.0811,0.0,1
296.3286,32.2752,42525.5482,11,0.5543,0.2958,0.1499,0
686.6083,451.9515,385766.4559,90,0.8115,0.0088,0.1797,1
92.2898,42.3349,11404.1762,9,0.8479,0.0567,0.0954,0
1212.9473,445.542,299196.6357,19,0.8193,0.1807,0.0,1
1209.8008,146.2064,489249.368,88,0.8753,0.0261,0.0986,1
1714.5867,180.3454,357838.1601,68,0.7941,0.0461,0.1598,1
953.517,400.783,313251.309,94,0.7737,0.2263,0.0,1
288.5538,37.5523,40756.2574,8,0.7986,0.1394,0.062,0
131.5973,38.8243,31645.2757,6,0.5957,0.3683,0.036,0
172.9827,11.9325,19119.8544,9,0.5868,0.3202,0.093,0
23.463,18.0611,33447.7022,7,0.6251,0.372,0.0029,0
180.249,3.8581,3346.4751,8,0.7552,0.1416,0.1031,0
1090.0857,313.4084,403554.8349,84,0.7505,0.1947,0.0549,1
169.1383,46.7282,20926.2295,17,0.6475,0.1023,0.2501,0
153.6969,42.3464,27447.9234,11,0.866,0.0892,0.0447,0
898.0773,290.9606,85999.4064,40,0.953,0.047,0.0,1
1150.8934,113.7944,446076.2066,82,0.9453,0.0289,0.0259,1
106.7549,28.6883,36740.3453,4,0.5455,0.1211,0.3334,0
535.8873,380.8582,386618.5596,50,0.9779,0.0221,0.0,1
240.7787,9.5496,43809.9774,4,0.827,0.173,0.0,0
218.0807,23.0269,14652.8072,6,0.6822,0.3178,0.0,0
267.5283,41.5661,30133.0981,17,0.8921,0.1079,0.0,0
1507.3105,381.7227,344019.0392,38,0.9656,0.0344,0.0,1
281.5708,32.6953,8291.8215,2,0.6195,0.0996,0.2809,0
1374.6397,188.1103,495534.116,85,0.8385,0.0789,0.0826,1
1067.2488,168.1838,499661.5242,62,0.9549,0.0451,0.0,1
176.9258,2.0719,39427.6571,9,0.7005,0.0679,0.2316,0
1064.5759,389.3086,322141.0757,81,0.62,0.1777,0.2023,1
1923.3627,288.181,432991.6546,65,0.8089,0.1247,0.0664,1
11.0804,6.8035,27544.5079,4,0.5172,0.3766,0.1062,0
121.346,25.5087,10031.2039,5,0.5098,0.1759,0.3144,0
73.8458,11.9998,4940.7897,9,0.8925,0.1075,0.0,0
284.8325,40.2796,9619.2021,1,0.798,0.1267,0.0753,0
74.0691,49.4928,23635.2031,16,0.7284,0.2716,0.0,0
26.7309,43.4161,32272.4313,6,0.5646,0.0711,0.3643,0
227.4215,20.4981,17036.243,5,0.5561,0.0545,0.3894,0
223.8794,37.2399,20144.1939,15,0.6004,0.3647,0.0349,0
74.3662,31.5662,6273.2888,4,0.5143,0.319,0.1667,0
210.0826,35.0179,23448.7315,17,0.6829,0.2054,0.1117,0
175.5119,6.9012,41512.3845,16,0.7393,0.0507,0.21,0
541.1579,111.5672,125851.3917,32,0.9976,0.0024,0.0,1
684.7111,417.7631,364809.3006,34,0.9281,0.0719,0.0,1
16.2998,29.0759,34934.5168,4,0.5899,0.2105,0.1995,0
52.0449,10.3665,13477.9588,17,0.6432,0.0694,0.2874,0
173.0756,13.2021,22017.9716,13,0.8923,0.1077,0.0,0
183.8338,48.7392,9412.8166,19,0.6868,0.1169,0.1964,0
496.402,266.493,475456.1793,23,0.6406,0.0096,0.3497,1
228.4017,40.9357,42968.8406,8,0.66,0.0918,0.2482,0
153.3512,27.1265,17709.081,4,0.6485,0.2465,0.105,0
1492.5281,461.6311,270036.3615,70,0.94,0.06,0.0,1
83.4812,42.9731,18900.5273,5,0.5513,0.3242,0.1245,0
114.62,44.8439,28485.0622,7,0.8918,0.1082,0.0,0
200.318,19.8253,38787.144,12,0.5498,0.3777,0.0725,0
293.4767,2.7202,13671.4578,4,0.5907,0.1272,0.2821,0
1148.5985,447.4574,231198.9228,82,0.6931,0.2046,0.1023,1
60.6202,18.7238,40651.6997,3,0.6008,0.2822,0.1171,0
1719.0314,180.576,418793.6099,73,0.9986,0.0014,0.0,1
1948.7458,405.9809,271919.1495,87,0.8735,0.0165,0.11,1
585.827,177.2139,343961.0853,20,0.6532,0.0939,0.2529,1
458.7351,185.1047,348196.9018,16,0.6402,0.1054,0.2545,1
1348.3318,363.1104,110983.5982,56,0.6555,0.0117,0.3329,1
218.7369,11.1015,7861.6307,5,0.7379,0.1864,0.0757,0
82.1751,10.5789,31107.7089,9,0.8239,0.1761,0.0,0
856.9687,205.8409,278258.0493,89,0.9772,0.0228,0.0,1
84.7192,13.5353,702.7703,13,0.7501,0.0764,0.1734,0
255.9999,9.1663,45058.6016,5,0.5597,0.263,0.1773,0
85.7799,4.717,35046.0773,11,0.5133,0.1677,0.319,0
939.5016,232.814,456615.2522,33,0.6765,0.2567,0.0668,1
50.0796,29.3371,31022.4502,4,0.6863,0.2546,0.0591,0
1257.0187,494.2282,164789.4856,28,0.8528,0.0858,0.0615,1
1186.912,494.538,265666.9846,17,0.8865,0.1135,0.0,1
238.9719,49.7735,6161.0522,9,0.6809,0.2182,0.1009,0
1327.8465,305.9919,382797.2388,59,0.9651,0.0349,0.0,1
246.5619,44.8547,12267.032,16,0.8907,0.0988,0.0105,0
269.4083,47.5366,10367.7537,10,0.6971,0.3029,0.0,0
41.4913,22.1659,31023.9187,6,0.6146,0.0949,0.2905,0
156.2236,8.6965,38795.3099,15,0.5272,0.2277,0.245,0
38.111,22.0719,30330.3505,6,0.6637,0.1782,0.1581,0
214.2929,22.5309,15510.5395,13,0.77,0.1456,0.0845,0
247.2937,41.2951,13996.7836,19,0.6217,0.2826,0.0957,0
238.5835,10.72,754.1829,4,0.8115,0.0589,0.1296,0
292.524,23.8827,19348.92,3,0.6873,0.3127,0.0,0
420.6027,362.7298,333743.5394,55,0.7914,0.2086,0.0,1
161.2313,29.8396,38125.2788,1,0.6503,0.2294,0.1203,0
245.3631,36.0396,48493.7958,19,0.6581,0.1512,0.1907,0
75.3015,6.4253,27258.0251,18,0.7017,0.2036,0.0947,0
43.5985,12.4966,46417.9234,1,0.7657,0.2026,0.0317,0
1916.7762,478.0651,427021.2446,39,0.8191,0.0198,0.1612,1
49.461,49.1226,13693.3242,17,0.6197,0.3109,0.0694,0
1373.9881,340.4927,345891.3025,20,0.6513,0.2315,0.1171,1
136.4796,9.8831,3695.1262,19,0.655,0.0696,0.2754,0
170.8687,3.0585,13220.4662,6,0.557,0.2956,0.1473,0
236.3685,19.0199,27331.6565,9,0.7131,0.2253,0.0616,0
970.6058,289.8519,95953.244,67,0.9308,0.0692,0.0,1
726.272,468.9554,331337.9122,86,0.9963,0.0037,0.0,1
299.0364,20.3984,41127.5867,14,0.5155,0.0611,0.4235,0
187.178,42.9999,32030.4156,19,0.6321,0.2486,0.1193,0
623.1135,455.3545,341285.0843,63,0.627,0.0999,0.2731,1
256.6511,25.452,25374.1741,10,0.7842,0.2158,0.0,0
888.1577,395.6398,174880.1546,90,0.7211,0.0597,0.2192,1
90.6415,30.7288,11144.4197,7,0.8921,0.1079,0.0,0
205.6333,18.8746,10992.3595,11,0.8849,0.1151,0.0,0
1361.3229,479.6949,160540.2083,71,0.7933,0.1657,0.0409,1
699.3448,359.7735,149710.4798,68,0.7814,0.03,0.1886,1
198.0686,1.2208,19897.6268,17,0.6461,0.2336,0.1203,0
204.6713,9.7134,20795.2259,13,0.8567,0.108,0.0354,0
13.9668,40.5574,47694.0295,11,0.5505,0.3426,0.1069,0
127.4483,36.3602,46508.1801,3,0.5312,0.056,0.4127,0
456.4555,297.9327,196363.2344,73,0.7018,0.1472,0.151,1
246.2451,25.3857,29684.1753,5,0.5491,0.1853,0.2656,0
74.6805,9.8675,5487.5551,10,0.8697,0.1303,0.0,0
166.5765,11.0021,48670.3075,19,0.748,0.2305,0.0215,0
180.7482,25.6247,37939.1131,14,0.8746,0.1254,0.0,0
1574.1472,259.6539,366643.6573,35,0.9595,0.0405,0.0,1
228.0656,25.2805,13132.5089,6,0.5046,0.1666,0.3288,0
44.5659,44.8158,45770.5095,16,0.7336,0.0592,0.2073,0
138.5216,48.2319,47334.2866,19,0.7979,0.2021,0.0,0
1634.9238,257.989,466074.6384,46,0.7903,0.1402,0.0695,1
16.5305,38.5069,12160.4724,3,0.5734,0.2737,0.1529,0
582.4767,90.9335,490694.9007,78,0.7508,0.1706,0.0786,1
181.9574,32.676,47091.4663,14,0.5484,0.062,0.3896,0
147.9127,45.8414,43311.8817,13,0.7902,0.2098,0.0,0
235.8378,34.373,13761.2351,10,0.5691,0.1295,0.3014,0
264.0392,13.4637,36649.878,19,0.8848,0.1152,0.0,0
273.841,1.022,3605.6873,8,0.6316,0.2418,0.1266,0
683.8525,317.5652,366140.2775,36,0.6896,0.064,0.2464,1
152.6256,36.1674,40862.3628,5,0.8427,0.1573,0.0,0
